21,"Mike Sivier

@MidWalesMike
 
Is there a covert motive behind the Skripal poisonings and the Syria air strike? Here's the evidence https://t.co/XWBdSHwoWv... https://t.co/XWBdSHwoWv"
22,@Agent_Hodgo @lauferlaw @MingGao26 @20committee Tell Corbyn to go to Salisbury and touch Skripal's front door knob to his house.
23,I liked a @YouTube video https://t.co/67fbL8vhjS Dr Chris Busby on the Skripal Russia Poisoning affair
24,Is there a covert motive behind the Skripal poisonings and the Syria air strike? Here's the evidence https://t.co/9FpOEEyHvO via @MidWalesMike
25,Independent Swiss Lab Says ‘BZ Toxin’ Used in Skripal Poisoning; US/UK-P... https://t.co/QfcPjc1L11 via @YouTube
26,"Independent Swiss Lab Says ‘BZ Toxin’ Used in Skripal Poisoning; US/UK-Produced, Not Russian https://t.co/MlyULUWXA5"
27,Independent Swiss Lab Says ‘BZ Toxin’ Used in Skripal Poisoning; US/UK-P... https://t.co/N31YnwCKtd via @YouTube
28,Swiss say Brits poisoned Skripal themselves. https://t.co/WByOx4men6 #NATO #säkpol
29,Who really produced #skripal ?! Evidence is coming to light. Another staged attack? #StopWar #stop the #lies https://t.co/5buAQTboAX
30,I liked a @YouTube video https://t.co/8c79iLPAwQ Ex-mayor of London Ken Livingstone comments on UK-Russia scandal over Skripal case
31,The connection between the Skripal case and the strikes in Syria https://t.co/tUqKrAkD3R https://t.co/rHGwx4A0Or
32,The connection between the Skripal case and the strikes in Syria https://t.co/bYuLyObaHo https://t.co/qbQhvqBF96
33,The connection between the Skripal case and the strikes in Syria https://t.co/9wcX6J9VPY https://t.co/YE8FmeJOIO
34,The connection between the Skripal case and the strikes in Syria https://t.co/U9AFu40KAN https://t.co/3dxoTHZ6qp
35,The connection between the Skripal case and the strikes in Syria https://t.co/PUHt8s1xgY https://t.co/38CRAxhPpQ
36,Swiss Governmental Lab identifies the Substance used on the Skripal case as being linked to the NATO via /r/worldnews https://t.co/mfAfUnPeXp https://t.co/khhalZiXzO
37,Is there a covert motive behind the Skripal poisonings and the Syria air strike? Here's the evidence https://t.co/kQRV45r3z0 via @MidWalesMike
38,@Number10cat As  was the Skripal poisoning/and ppl all over the world are beging to conclude the same
39,"@ronaldstacey @SkyNewsBreak Do you honestly believe the Russians are responsible for Salisbury. Try and keep up. Novichok wasn’t even used there! 
https://t.co/2rdeO1omsh"
40,"@Daily_Star How are you even allowed to write such lying bullshit to scare people? How are you not banned from all ways of selling bullshit, i strongly suggest you Sack Henry Holloway for this sick piece of #fakenews https://t.co/G4yEio1gDG"
41,Is there a covert motive behind the Skripal poisonings and the Syria air strike? Here's the evidence https://t.co/yZTccM64vw https://t.co/R1BbQM6p70 https://t.co/FtxdkSedzy
42,20 reasons why Skripal nerve agent story is fake news - former BBC Salisbury reporter Tony Gosling https://t.co/jn8znQp7rJ
43,Is there a covert motive behind the Skripal poisonings and the Syria air strike? Here's the evidence https://t.co/9djbxPAbwA https://t.co/AAPrE43TXt https://t.co/G8ls1Cwpzo
44,"they stated that 'It looks highly likely that the “BZ” nerve agent was used in Salisbury.  The fact that Yulia Skripal and Detective Sergeant Nick Bailey have  already been discharged from hospital, and Sergei Skripal is on his way  to recovery, only supports such conclusion.'"
45,Russian Foreign Minister comments on Syria strikes and Skripal case (Rec... https://t.co/7KX3TZZw3L via @YouTube
46,"Russia tested nerve agent on door handles before Skripal attack, UK dossier claims https://t.co/mV79qJJ1jv"
47,"Russia tested nerve agent on door handles before Skripal attack, UK dossier claims https://t.co/CfQl3827k0"
48,Theresa May prepared to use nuclear weapons against Russia https://t.co/QElEiCYEay
49,"Independent Swiss Lab Says 'BZ Toxin' Used In Skripal Poisoning; US/UK-Produced, Not Russian

https://t.co/xVr4zMDD99"
50,The chemical evidence shows that Mi6 or other UK agency probably poisoned the Skripals https://t.co/IGUbZDIX2h
51,Independent Swiss Lab Says Poison Used in Skripal Attack Was Produced in US or UK https://t.co/DwaK8DlasP #fb
52,Russia's Lavrov says Skripals may have been poisoned by substance Russia never made https://t.co/EtJnvJSPFb
53,"@stacyherbert @DavidBCollum skripal and 13 15 16 17 is all bad taste made up lame shhshow , but harlotin&amp;co and corrupt dum(b)a and ma$ters stringspullerz ..... so will be worst , expect other fake attack then another strike unanswered and so on , crapsia face , mil , econ , pol diplomtc sinkn by the day"
54,"@Andrew__Roth @DFriesenGlobal @ewenmacaskill Still waiting for MSM to report this news. Nothing yet on Twitter. This certianly explains a few things.  @globalnews Swiss Lab Says 'BZ Toxin' Used In Skripal Poisoning; US/UK-Produced, Not Russian https://t.co/O0e6L3uVcO"
55,"@tedtully Russians hacking Yulia Skripal's email? It's Russia, they don't need to hack, they have keys. If it was a UK account I'd check the Daily Mail, but they've been strangely quiet about everything except the Tory party line."
56,"@Anna_Soubry @jeremycorbyn @BBCWestminHour Furthermore seems OPCW extremely circumspect with Skripal report. Turns out (according to swiss lab report doing tests) not novichok but a BZ chemical, developed/used by uk /US used in iraq, temporarily disables people, kicks in after 4 hrs leaves no lasting effect. Not Russian"
57,UN Agency Fails To Substantiate Claims Of Russian Use Of “Military Grade Nerve Agent” In Skripal Poisoning https://t.co/l2FxdXlSrv via @PopResistance
58,The data sheets on the effects of 3-Quinuclidinyl benzilate or '#BZ' (https://t.co/w33Tg8Lu2w) - and particularly the delay before taking effect - certainly seem more consistent with the reported effects in the Salisbury #Skripal incident than the highly toxic #Novichock series.. https://t.co/65A7LHachF
59,"Independent Swiss Lab Says 'BZ Toxin' Used In Skripal Poisoning; US/UK-Produced, Not Russian | Zero Hedge https://t.co/ajrGhbXyYo
And Porton Down lab is just down the road from poison attack🤔#auspol"
60,"Independent Swiss Lab Says ‘BZ Toxin’ Used in Skripal Poisoning; US/UK-Produced, Not Russian https://t.co/c8C2Iy1Iyl"
61,Buzzed or novi-shocked? May has some 'splaining to do after Lavrov says OPCW found BZ toxin… https://t.co/5kwbLMtXFO
62,Buzzed or novi-shocked? May has some 'splaining to do after Lavrov says OPCW found BZ toxin… https://t.co/JaISRbmO1C
63,I added a video to a @YouTube playlist https://t.co/c8C2IyjjWV Independent Swiss Lab Says ‘BZ Toxin’ Used in Skripal Poisoning;
64,"Swiss Governmental Lab identifies the Substance used on the #Skripal case as being linked to the NATO? https://t.co/ZMTaTQFBP3 (@MDiplomacyWORLD) #Novichok ""Agent BZ is a NATO nerve-poisoning agent and nonlethal chemical weapon that can rendered the enemy too irritable to fight"""
65,"What is getting clearer and clearer is that the usual UK/US regime change strategy for Syria, normally led by the US and followed by the UK, has fallen woefully out of sync.

The Skripal... https://t.co/UqkmEjMgiI"
66,"Independent Swiss Lab Says 'BZ Toxin' Used In Skripal Poisoning; US/UK-Produced, Not Russian https://t.co/yDn438A6iV"
67,From Skripal to Syria – The Empire’s “New Realities” Are Reaching The End of the Road - https://t.co/7Db3auQdIB via @theblogmire
68,"@Jean18151824 Well I'll say this, actions speak louder than words in a world where you can trust no one. I look at motivations to guess the truth and the Russian had no motive for Skripal and Assad had no motive for that chemical attack IMHO, but others clearly did for false flags."
69,"@ShoebridgeC @OurLordITWoods The police have been thrown off the Skripal investigation by May &amp; the MOD from the get go, this is surely illegal. They surely should be taking the lead in the investigation &amp; should be immune from any interference from any politician. This is the military running our country."
70,"Nadja Ellie Mcdevitt says ....
Make the Connection between anti semitism row /shooting Palestinians /skripal poisoning with 'chemical agent' from Russia and bombing Syria? https://t.co/yP24GxlcoA"
71,Russia spied on poisoned double agents for years https://t.co/shttAirU2D https://t.co/6aklohRoPb
72,"@Paulinenbeans Events of last 4 weeks brought into focus ToryGov's appalling Foreign&amp;Defence Policy position.Coupled with domestic failings Lab have open goal w SNP to bring May down
But They will not
#Skripal lies should be enough
But SNP fail to condemn
Syria bombing fuelled by #Skripal
so.."
73,"Isn't this interesting.  The nerve agent used in the attempted assassination was produced by the U.S/UK and NOT Russia...

https://t.co/mx4MQHWjcB"
74,"I’ll come back to this guy when I finish my 14 🇬🇧 deaths expected to be re-evaluated in light of the SKRIPAL nerve gas poisonings. Again, where does he find the time. #PutinKills⚰️ and kills and kills. 
https://t.co/DB9Bip1air"
75,Yulia Skripal: No-one speaks for me  https://t.co/yAQmkB0TGv  stills
76,"Independent Swiss Lab Says 'BZ Toxin' Used In Skripal Poisoning; US/UK-Produced, Not Russian | Zero Hedge https://t.co/HzGT86AxRh"
77,"A thread on Jeremy Corbyn’s response to the Douma gassings, Bashar al-Assad’s use of chemical weapons, the Skripal poisonings, and rising antisemitism in the Labour Party.

A summary of his reactions to these events.  /1"
78,Russia spied on Skripal and daughter for at least five years: UK https://t.co/URLb4PDl3G https://t.co/68t3fc8XNN
79,"@GlobalProTrader after the Skripal farce, I doubt everyone of them"
80,@bbc just wondering when you might get round to a blockbuster interview with Yulia Skripal ?
81,"is this true? anyone know

https://t.co/tWqD4GX0sP"
82,"Russia spied on Skripal and daughter for at least five years: UK
https://t.co/XWLsNTG5Dp https://t.co/IMKkaXgzzn"
83,"Sergei and Yulia #Skripal were saved by ‘idiot’ hitman, claims Russian scientist: ""“The substance [#Novichok] was used when it was quite foggy — water droplets were in the air .. It can be used only in dry air""  https://t.co/960nAeXXEk"
84,"@artee48 @IrateBear I've looked this up. Apparently, in such occasions the labs are deliberately sent varying samples. Samples containing no agent, a different agent or mixed agents. That's what the Swiss are saying.
So the Russians are most likely playing games here.
https://t.co/RlT7AW1pPj
https"
85,"@moonbitch @OceanadeSilva @nw_nicholas Exposure signs/symptoms:
https://t.co/58WyIMijHt

News report:
https://t.co/OeQs3wJkpa"
86,"Lavrov: Swiss lab says ‘BZ toxin’ used in Salisbury, not produced in Russia, was in US &amp; UK service

#RussianSpyPoisoning #ToryLies #ToryFailure #ToriesOut

https://t.co/4LoESnaP52"
87,Well ..well .... https://t.co/WqWHCt6jTD
88,REVEALED: The bombshell Russian message intercepted on DAY of Skripal poisonings - Express… https://t.co/mBopkaGJTr
89,Theresa May prepared to use nuclear weapons against Russia https://t.co/a8YqVwGUQv
90,REVEALED: The bombshell Russian message intercepted on DAY of Skripal poisonings - Express… https://t.co/rb3MvOnZJw
91,"U.K. is Lying: If Skripal was Poisoned at His Home, The Agent Used against Him Cannot be Nerve Gas | Global Research - Centre for Research on Globalization https://t.co/JxHlrtqb5Z"
92,UK appears to be ‘destroying’ evidence in Skripal case – Russian envoy https://t.co/RRVr4IzZ2I
93,"Independent Swiss Lab Says 'BZ Toxin' Used In #Skripal #Poisoning; US/UK-Produced, Not #Russian

https://t.co/oO00Q3tCyA
@mediamonarchy @mtracey #AsIsTradition #Geopolitiks"
94,If this is true it is insanely worrying about thd lengths the Tories will go to meet their agendas https://t.co/YREsmGLBVJ
95,"Gateway Pundit altered its headline about Sergei Skripal's poisoning to make it look like the Swiss lab is relaying the information.

They removed the part where they said the info is actually coming from Russian Foreign Minister Sergei Lavrov, citing a ""confidential"" lab report. https://t.co/iQCRgq9BSR"
96,"INCREDIBLE, AND NOT SURPRISED: Independent Swiss Lab Says 'BZ Toxin' Used In Skripal Poisoning; US/UK-Produced, Not Russian | Zero Hedge https://t.co/yg0tuVTCEP"
97,@DJ_EXHODUS @DailyMirror What are you talking about now? I have asked you if you can prove your claim that a poison used on Skripal was not made in Russia and that it was not Russia. Can you answer and don't skip?
98,"@DJ_EXHODUS @DailyMirror Can you be more specific? Every news station is not true since I have not seen an allegation that UK poisoned Skripal, seems to be a bit  far fetched, evidence?"
99,"@realDonaldTrump @DonaldJTrumpJr @EricTrump Real News or Fake News?

IF these claims are true, then you should seriously evaluate Russia's claims that UK (MI6 etc) planted last week's chemical attack in Douma Syria as False Flag to frame Assad.

They can't stump Trump, you're smarter than they are!
https://t.co/Hj2eSig53N"
100,"Remember how we were told by UK Govt (not the scientists) that a deadly Novichok nerve agent - produced by Russia - was used in the attempted assassination of the Skripals?
https://t.co/WbQrcAzql2"
101,"Who Knew, Right?

Independent Swiss Lab Says 'BZ Toxin' Used In Skripal Poisoning Is US/UK-Produced, Not Russian.

#QAnon #GreatAwakening @realDonaldTrump https://t.co/T45fvAhctY"
102,"So, are we done with #Skripal farce?
https://t.co/Roej2oJfAZ"
103,"1) At the beginning of the local election campaign this year, the PM looked on top. Bashing #Russia over the Skripal’s poisoning, rubbing shoulders with world leaders who gave their unequivocal support. But her decision to not recall parliament could be fatal for the Tories..."
104,"@DJ_EXHODUS @DailyMirror Also please add evidence that it was UK government who poisoned Skripal, you are alleging that May and others are in huge conspiracy which would be very hard to play successfully. Again you seem like a guy for a conspiracy theories, any evidence?"
105,@jatroa The Salisbury attack on Skripal and his daughter. We said it was a CW called Novichok. Russia says it was a CW called BZ.
106,A brief thread on Moscow spin today on #Skripal case- which involved an attempt to bring independent OPCW lab findings into question
107,"@BBCSteveR @hamishpricenz and this agrees with Russia..

https://t.co/VGYbKaG4H5"
108,"Independent Swiss Lab Says 'BZ Toxin' Used In Skripal Poisoning; US/UK-Produced, Not Russian | Zero Hedge https://t.co/MWBOqf1xGB"
109,"@BBCPropaganda ‘Russia claims Skripal was a CW called BZ’.

===

Thanks - Thats what I assumed - but but where does ‘Skripal’  come into it."
110,@IRanalyst No decent human being believes Russia poisoned Skripal. UK intel services seem a better bet.
111,"New Gordon DImmack report #Skripal #novichok #theresamay 
#FalseFlags https://t.co/w6PGyL7kz8 Support independent journalists! @GordonDimmack on Youtube. #subscribe and #clickthebell"
112,"@SebastianEPayne You're a journalist? Only if journalist means moron. This is splodge clearly a set up, as is the Skripal story. You have no credibility. Burn your NUJ card."
113,@czechidiot @DailyMirror its only us and uk made...its been varified ...fake news peddled by my gov...my gov tried to kill skripal lmao  ..and used along with a fake chem atack to attack russia  ..this has fuck all to do with syria..we sell and make banned chems and bombs .
114,Syria&amp;#8217;s chemical attack and Skripal poisoning are connected &amp;#8211; Zakharova @Fort_Russ_News https://t.co/iKz6v1RHVy
115,"Swiss state lab Spiez reports that
Sergei Skripal and his daughter Yulia may have been poisoned with an incapacitating toxin known as 3-Quinuclidinyl benzilate or BZ"
116,"Mmmm? Independent Swiss lab says 'BZ Toxin' used in skripal poisoning; US/UK-produced, not Russian - https://t.co/yj718bILKl"
117,Russian Foreign Minister comments on Syria strikes and Skripal case https://t.co/IXUHXjytOf
118,Russia claims Skripals were poisoned using toxin possessed by UK and US https://t.co/QG6AGRD7fj
119,"@hackneyglyn Someone somehow apparently put the nerve agent on the Skripal's door. Traveled to the house on foot/by car. No CCTV? No Neighbours witnessing? No suspicious behaviour noted by Skripals? No intelligence/double agent info? We identified Litvinenko's killers, it happens."
120,"@moxfyre Hallo there is your unroll: Thread by @daverich1: ""A short thread about what links Corbyn’s position on the Douma gassings, Skripal poisonings, Gaza violence and antisemit […]"" https://t.co/CO8JUQkosm
See you soon. 🤖"
121,"@thenewmatador I am truly horrified by their behaviour over the Skripal’s and Syria to be honest. The only time I  have ever seen such contempt and lies from a government, was Blair’s, and I’ll not sit and watch them do it."
122,The only fatalities of the Skripal affair died of thirst and execution. 2 Guinea pigs &amp; a cat.
123,"@ShoebridgeC Personally i dont even care if Russia assasinated Skripal but the lack of transparency around this whole investigation is suspicious. Additionally russians could have just as well used a nerve agent that cannot be pinpointed to be of russian origin, such as VX."
124,@abiratoEFC @SomethingVintag @Trickyjabs Like Matt's original post I'd be interested to see whatever evidence trail there may be (within security limtations) but mainly I'd like to hear the Skripal's version of events.
125,"@czechidiot @DailyMirror agreed ,,but even england recently proves we make and use them ....the skripal was not i repeat not russian it was made in uk /us  .... i agree ..but im not wanting to bomb a country alleged!!!  to have used them when we produce them .. fuck my gov in the ass im no fan .."
126,"It was 6 miles from Porton Down. Skripal was under surveillance but no video at that time. MI6 are responsible. The UK 'government' did this to divert from Cambridge Analytica questions. Tories must go, May &amp; Johnson must be locked up. Criminals. https://t.co/YQmL3j33kI"
127,"Lavrov: Swiss lab says ‘BZ toxin’ used in Salisbury, not produced in Russia, was in US &amp; UK service https://t.co/XhlvJlgXsa"
128,"@mortymer001 @freegolds Skripal is officially dead. In reality, with BZ, he wakes up after a week or two, and can move on to your ""witness"" protection program and gets a new identity in the U.S. Now nobody can pressure him or bug him in  order to find out about Steele...."
129,"""The Skripal affair was a false flag intended to be the launch pad for a wholesale diplomatic attack on Russia that Meyssan suggests would initiate a “new cold war.”"" https://t.co/QB1R5mJruS"
130,"@HrBorjesson @mortymer001 @freegolds Oh, yes, Skripal officially dead. I'll fix it."
131,"Lavrov: Swiss lab says ‘BZ toxin’ used in Salisbury, not produced in Russia, was in US &amp; UK service https://t.co/sAF1ReIOR5 https://t.co/SHxQNtmIOl"
132,MAPPED: Russia's nuke targets in Britain – is your town safe? https://t.co/XWXfdq5WKJ
133,"Lavrov: Swiss lab says ‘BZ toxin’ used in Salisbury, not produced in Russia, was in US &amp; UK service https://t.co/qjtmoTLPnT https://t.co/BV8N0ZiDhv"
134,"""It starts to look as if a coordinated, full-dress offensive against ""Vladimir Putin’s Russia"" - a nation that lives vividly in many Western imaginations but is not to be found on maps - is underway."" - Patrick Lawrence - The Skripal snafu. April 1st 2018."
135,"#OPCW let them down over #Skripal #Salisbury episode

OPCW did not shriek ""#Russia, Russia""

so plan B became necessary:
Ignore OPCW https://t.co/2gLfOSWKwr"
136,"Moscow accuses chemical watchdog of ""manipulating"" probe in to Skripal poisoning https://t.co/FEhOh1QUNB"
137,"Let her have her stupid debate, then use it to discuss the #Salisbury military grade #neveragent fiasco, as repayment for exploiting the #Skripal story to focus on #Syria. 
#NotInMyNameTheresaMay https://t.co/B4BmpkZoEP"
138,Russian spy: UK considers request to visit Yulia Skripal  https://t.co/b1At0XVj80  hic
139,"“The substance used on Sergei Skripal was an agent called BZ,  according to Swiss state Spiez lab, the Russian foreign minister said.  The toxin was never produced in Russia, but was in service in the US,  UK, and other NATO states.
 https://t.co/BELFP4zpDa"
140,"You failed us .@realDonaldTrump

You're supposed to be woke. Now you're being a puppet. #BringOurBoysHome #QuitFundingRebels #StopFallingForLies

https://t.co/BPwomsrZSt"
141,#JimmySavile The Russians were capable of making BZ &amp; the British were capable of making #Novichok. Get over it? #Skripal https://t.co/lVvGNC3HMn
142,Agent BZ: Top Five Things to Know About New Chemical Found in Skripal Sample - Sputnik International https://t.co/yJxGo9kNtl
143,Skripal Sanctions: Bullying Big Business: https://t.co/XZHr1A5BgK via @SputnikInt
144,"Lavrov: Swiss lab says ‘BZ toxin’ used in Salisbury, not produced in Russia, was in US &amp; UK service - https://t.co/XMCim6ryxj
https://t.co/NhUtB4LGBY"
145,@DrumpfGo @911CORLEBRA777 @ericgarland @BorisJohnson @LouiseMensch @thespybrief @counterchekist They can’t even spell Skripal. Hardly suggests much rigour...
146,"ICYMI:  Daughter of ex-Russian spy, poisoned with her father, discharged from hospital
Yulia Skripal rejects Russian help as she recovers from poison attack https://t.co/Y1ORe1yYto via @abcnews"
147,Follow @ShoebridgeC for the whole story on the #Skripal poisoning.
148,"@BWilliams1901 Think you need to look a little more deeply. Motivation!Skripal was deep into Cambridge analytica.. the symptoms exhibited by the policeman and Skripal’s are consistent with BZ, rather than a deadly nerve agent. Still, keep watching the BBC and reading the Mail.. bye"
149,Swiss Lab Proves Skripal Poisoning was ‘BZ toxin’: https://t.co/vavQkv5qBl via @YouTube
150,More on the Skripal/Douma false flag connection https://t.co/o1kZYc6Z2U https://t.co/JdERXvQC7K
151,"Independent Swiss Lab Says ‘BZ Toxin’ Used In Skripal Poisoning; US/UK-Produced, Not Russian https://t.co/pPA83WB2xH"
152,@SebastianEPayne OPCW in Switzerland says was a chemical made in USA-UK never made in Russia.... why would UK govt omit that from information about #Skripal    This soap opera gets funnier with each new revelation
153,"@_spdavis @ShoebridgeC @georgegalloway @OPCW At the start, I thought possible the #Skripal poisoning might be Russians taking advantage of #ChristopherSteele's precarious position re #Litvinenko. However, evidence points to other. And by the way: https://t.co/lVvGNC3HMn"
154,Like the phoney assertion that Russia attempted to assassinate Skripal in UK. IF Russia was involved the target would be dead within minutes. https://t.co/AWCX8LHaMl
155,"@JoniMMM Haha, that’s exactly what I said to my daughter... life imitating art #homeland #Skripal"
156,"@msfluffyfleming @WikiGuido You prefer gov who lies about Skripal poisoning, who already had warships in syria before alleged cw attack government who have been charged by the UN of causing a humanitarian crisis in uk (benefits/disabled/nhs), government at war yemen 100,000's starving,cholera,dead,injured"
157,"""Following our analysis, the samples indicate traces of the toxic chemical BZ and its precursor which are second category chemical weapons. BZ is a nerve toxic agent, which temporarily disables a person. The psycho toxic effect is achieved within 30 to 6… https://t.co/6cxrtk3l34"
158,"@Cernovich Your better off without the Zombie Simpletons.. Any intellectual person would firstly wonder why Assad would use Chemical Weapons, as he had won 90% of Douma. Also Russia had been blamed for the #Skripal Poisoning, so why would they ? We seem to be headed for confrontation."
159,"Independent Swiss Lab Says 'BZ Toxin' Used In Skripal Poisoning; US/UK-Produced, Not Russian | Zero Hedge https://t.co/0Jycd3yi4r"
160,BZ agent was used in the Skripal case David. This is a UK/US Agent....NOT a Russian Agent!!!!! https://t.co/37PfwulWnr
161,"According to the independent Swiss state Spiez lab, the substance used on Sergei Skripal was an agent called BZ, which was never produced in Russia, but was in service in the US, UK, and other NATO states. 

https://t.co/02Dn5bL7an"
162,Worth considering I'd say. https://t.co/e2EzJWEwGx
163,Putin: UK Government Staged Skripal Poisoning To Start War With Russia https://t.co/DvqatBfzaY
164,This is worth watching it’s a interesting take on the #Skripal ? https://t.co/jTxXWUKC4F
165,"Independent Swiss Lab Says 'BZ Toxin' Used In Skripal Poisoning; US/UK-Produced, Not Russian | Zero Hedge https://t.co/VDfIZ2NHMk"
166,Novichok developer Vladimir Uglev says there is no antidote and so Sergei Skripal and his daughter will die https://t.co/IL19Mrt8Kw
167,'Sinister' post on Yulia Skripal's 'Russian Facebook' raises fears https://t.co/YOfxzlWdbh via https://t.co/DhEcLWYEAX
168,Dr Chris Busby on the Skripal Russia Poisoning affair https://t.co/EhGewMF4Av
169,"Highly relevant and informative commentary, of a type developed by @GordonDimmack.
#Skripal #Russia #JeremyCorbyn #TheresaMay #Novichok
 
https://t.co/hjWlVIXxxg"
170,Part of the #RussianDisinformation or legit?  https://t.co/5LTgWUQPmE
171,"Independent Swiss Lab Says 'BZ Toxin' Used In Skripal Poisoning; US/UK-Produced, Not Russian https://t.co/CN2mCMUvqt"
172,"Google ""Skripal and BZ"" 

Apart from Russian-owned British news site @Independent, its a media blackout. 
If that's not a smoking gun I don't know what is.. https://t.co/biwWiCny0U"
173,"@SebastianEPayne Why is anyone convinced, that Russia carried out the Skripal attack? There's a screaming lack of evidence and logic, and both May and Boris seem to be raving mad! But you don't go much for verification and hard evidence, do you??Journalist, was it?? https://t.co/41hjpUhh5M"
174,"Just posted: Independent Swiss Lab Says 'BZ Toxin' Used In Skripal Poisoning; US/UK-Produced, Not Russian - ZH https://t.co/mK7ysFANAS"
175,"Just posted: Independent Swiss Lab Says 'BZ Toxin' Used In Skripal Poisoning; US/UK-Produced, Not Russian - ZH https://t.co/mK7ysFSoZs"
176,Hey @theresa_may @BorisJohnson looks like ya'll have some explaining to do about what happened with #Skripal  in #Salisbury!  Lab says it wasn't #novichok. https://t.co/SRQU4DY8qU
177,"The whole charade of Skripal, Syria, what next will she pull out of the hat??? https://t.co/YxfzbBo7Rl"
178,This is Big.  So who did poison the ex-Russian Spy and his daughter? https://t.co/ul5T5GcDvB
179,"The poison used does not come from Russia, but from the West.
 https://t.co/4d22t8gQWl via @sternde"
180,"@jatroa Russia claims Skripal was a CW called BZ. In 1998 the UK accused Saddam of stockpiling it. After the Iraq invasion the CIA said they couldn't find any and that he probably never had any. There have been (unsubstantiated) claims of BZ being used in Syria. Oh, what a tangled web..."
181,"Independent Swiss Lab Says 'BZ Toxin' Used In Skripal Poisoning; US/UK-Produced, Not Russian (You Suppose Ole Treasonous Obama Sent It To Them During His Presidency?) 
 https://t.co/HFMlt1h03l"
182,@ShoebridgeC @eddhowes @clivehbest 10 hours.  That is a long lead time.  Didn't Mr Skripal pick his daughter up from the airport that morning ?  Would have been an ideal location for the CIA to make their BZ hit.
183,Agent BZ: Top Five Things to Know About New Chemical Found in Skripal Sample https://t.co/dmyzhZWNy7
184,"Ah. Sputnik.

OPCW labs confirm Novichok https://t.co/5HWNCzYJBx

But...it could be other stuff instead* 

https://t.co/CRVo18g5bI

*if all those labs were wrong 

#skripal"
185,"Independent Swiss Lab Says 'BZ Toxin' Used In Skripal Poisoning; US/UK-Produced, Not Russian | Zero Hedge https://t.co/dQKXjT5ZK0"
186,...the UK that their criminal role in the Skripal case and in stage directing the Douma chemical attack in Syria is going to be exposed and that there will be a political price for Theresa May and her government to pay.
187,@VictorCleaner @mortymer001 @freegolds You mean Skripal is officially dead?
188,MAPPED: Russia's nuke targets in Britain – is your town safe? https://t.co/Qb2lgeUrT7
189,Lesenswert: https://t.co/4o5G0k6D3c
190,Governments full of nutters. Why are politicians always talking about war and nukes. Tory using public money in thier own private... https://t.co/kXLQP64hN5
